-2.261236e-03 8.932175e-03 2.210889e-02 4.077304e-02 6.823627e-02 1.061206e-01 1.540035e-01 2.099987e-01 2.717420e-01 3.372621e-01 4.053315e-01 4.753771e-01 5.473428e-01 6.215452e-01 6.975024e-01 7.708592e-01 8.398650e-01 9.126561e-01 9.636128e-01 9.689477e-01 9.070808e-01 5.454691e-01 1.127935e-01 1.777557e-02 2.501517e-03 2.870761e-04 2.837565e-06 -1.205197e-05 -3.481759e-07 1.521628e-06 
-4.077692e-03 2.471303e-03 1.321817e-02 3.275710e-02 6.341639e-02 1.048851e-01 1.553094e-01 2.124793e-01 2.744947e-01 3.399633e-01 4.079222e-01 4.777183e-01 5.490635e-01 6.220765e-01 6.962040e-01 7.682366e-01 8.363267e-01 9.097634e-01 9.710653e-01 9.752752e-01 9.131118e-01 5.481453e-01 1.107203e-01 1.742057e-02 2.062098e-03 -2.644840e-04 -1.769583e-04 1.060785e-05 1.572545e-05 -1.593624e-06 
-5.085636e-03 -1.006152e-03 8.420198e-03 2.823587e-02 6.031292e-02 1.034917e-01 1.552869e-01 2.132952e-01 2.757407e-01 3.414336e-01 4.095084e-01 4.792561e-01 5.502495e-01 6.224719e-01 6.954090e-01 7.665599e-01 8.349177e-01 9.110214e-01 9.743560e-01 9.782658e-01 9.161684e-01 5.497043e-01 1.102849e-01 1.719823e-02 1.890536e-03 -3.689584e-04 -1.971910e-04 2.223088e-05 2.026524e-05 -3.221608e-06 
-5.566462e-03 -1.874483e-03 7.264943e-03 2.702422e-02 5.926605e-02 1.027318e-01 1.548418e-01 2.131408e-01 2.758387e-01 3.417447e-01 4.099748e-01 4.797738e-01 5.506768e-01 6.226730e-01 6.952991e-01 7.661921e-01 8.351472e-01 9.125730e-01 9.756340e-01 9.793000e-01 9.171149e-01 5.503121e-01 1.103743e-01 1.714890e-02 1.890976e-03 -3.432364e-04 -1.879335e-04 2.249965e-05 1.964898e-05 -3.427176e-06 
-5.781019e-03 -1.748521e-03 7.506865e-03 2.718572e-02 5.926030e-02 1.025738e-01 1.546013e-01 2.128958e-01 2.756463e-01 3.416310e-01 4.099334e-01 4.797745e-01 5.506994e-01 6.227420e-01 6.954311e-01 7.663571e-01 8.355657e-01 9.132143e-01 9.759615e-01 9.795182e-01 9.172417e-01 5.504126e-01 1.104333e-01 1.717349e-02 1.915768e-03 -3.285183e-04 -1.859260e-04 2.061456e-05 1.894677e-05 -3.204174e-06 
-5.781019e-03 -1.748521e-03 7.506865e-03 2.718572e-02 5.926030e-02 1.025738e-01 1.546013e-01 2.128958e-01 2.756463e-01 3.416310e-01 4.099334e-01 4.797745e-01 5.506994e-01 6.227420e-01 6.954311e-01 7.663571e-01 8.355657e-01 9.132143e-01 9.759615e-01 9.795182e-01 9.172417e-01 5.504126e-01 1.104333e-01 1.717349e-02 1.915768e-03 -3.285183e-04 -1.859260e-04 2.061456e-05 1.894677e-05 -3.204174e-06 
-5.566462e-03 -1.874483e-03 7.264943e-03 2.702422e-02 5.926605e-02 1.027318e-01 1.548418e-01 2.131408e-01 2.758387e-01 3.417447e-01 4.099748e-01 4.797738e-01 5.506768e-01 6.226730e-01 6.952991e-01 7.661921e-01 8.351472e-01 9.125730e-01 9.756340e-01 9.793000e-01 9.171149e-01 5.503121e-01 1.103743e-01 1.714890e-02 1.890976e-03 -3.432364e-04 -1.879335e-04 2.249965e-05 1.964898e-05 -3.427176e-06 
-5.085636e-03 -1.006152e-03 8.420198e-03 2.823587e-02 6.031292e-02 1.034917e-01 1.552869e-01 2.132952e-01 2.757407e-01 3.414336e-01 4.095084e-01 4.792561e-01 5.502495e-01 6.224719e-01 6.954090e-01 7.665599e-01 8.349177e-01 9.110214e-01 9.743560e-01 9.782658e-01 9.161684e-01 5.497043e-01 1.102849e-01 1.719823e-02 1.890536e-03 -3.689584e-04 -1.971910e-04 2.223088e-05 2.026524e-05 -3.221608e-06 
-4.077692e-03 2.471303e-03 1.321817e-02 3.275710e-02 6.341639e-02 1.048851e-01 1.553094e-01 2.124793e-01 2.744947e-01 3.399633e-01 4.079222e-01 4.777183e-01 5.490635e-01 6.220765e-01 6.962040e-01 7.682366e-01 8.363267e-01 9.097634e-01 9.710653e-01 9.752752e-01 9.131118e-01 5.481453e-01 1.107203e-01 1.742057e-02 2.062098e-03 -2.644840e-04 -1.769583e-04 1.060785e-05 1.572545e-05 -1.593624e-06 
-2.261236e-03 8.932175e-03 2.210889e-02 4.077304e-02 6.823627e-02 1.061206e-01 1.540035e-01 2.099987e-01 2.717420e-01 3.372621e-01 4.053315e-01 4.753771e-01 5.473428e-01 6.215452e-01 6.975024e-01 7.708592e-01 8.398650e-01 9.126561e-01 9.636128e-01 9.689477e-01 9.070808e-01 5.454691e-01 1.127935e-01 1.777557e-02 2.501517e-03 2.870761e-04 2.837565e-06 -1.205197e-05 -3.481759e-07 1.521628e-06 
