-3.665568e-03 8.715802e-03 2.189293e-02 3.749774e-02 5.732506e-02 8.261477e-02 1.136576e-01 1.498231e-01 1.899070e-01 2.326236e-01 2.769822e-01 3.223821e-01 3.685124e-01 4.152333e-01 4.625129e-01 5.103996e-01 5.589486e-01 6.079921e-01 6.569853e-01 7.061229e-01 7.592202e-01 8.287906e-01 8.810605e-01 8.618928e-01 6.514222e-01 2.077844e-01 3.388169e-02 5.141501e-03 7.420413e-04 -7.182688e-05 
-5.610505e-03 3.424228e-03 1.466375e-02 3.063961e-02 5.268514e-02 8.078760e-02 1.141145e-01 1.515513e-01 1.920234e-01 2.346477e-01 2.787795e-01 3.239876e-01 3.699931e-01 4.166151e-01 4.637535e-01 5.114261e-01 5.598319e-01 6.091069e-01 6.578605e-01 7.022167e-01 7.480480e-01 8.258770e-01 8.876339e-01 8.682129e-01 6.616334e-01 2.079616e-01 3.351045e-02 4.915167e-03 1.104796e-04 -3.048942e-04 
-7.007792e-03 -1.241560e-04 9.925508e-03 2.611036e-02 4.943826e-02 7.918128e-02 1.139013e-01 1.522186e-01 1.930945e-01 2.358232e-01 2.799338e-01 3.250990e-01 3.710734e-01 4.176627e-01 4.647296e-01 5.122674e-01 5.605338e-01 6.097831e-01 6.582001e-01 7.004628e-01 7.439758e-01 8.235845e-01 8.898584e-01 8.713618e-01 6.673693e-01 2.108360e-01 3.364536e-02 4.769402e-03 -4.594447e-05 -3.281863e-04 
-7.858693e-03 -1.696305e-03 7.937368e-03 2.416849e-02 4.790228e-02 7.819111e-02 1.134185e-01 1.521216e-01 1.932535e-01 2.361381e-01 2.803429e-01 3.255705e-01 3.715899e-01 4.182052e-01 4.652687e-01 5.127617e-01 5.609373e-01 6.100326e-01 6.581661e-01 7.000524e-01 7.431915e-01 8.225816e-01 8.907739e-01 8.728217e-01 6.701850e-01 2.131854e-01 3.389943e-02 4.793052e-03 -1.579772e-05 -3.208081e-04 
-8.279235e-03 -2.096028e-03 7.514209e-03 2.372722e-02 4.747210e-02 7.780204e-02 1.130963e-01 1.518851e-01 1.931108e-01 2.360851e-01 2.803677e-01 3.256585e-01 3.717261e-01 4.183746e-01 4.654557e-01 5.129478e-01 5.610876e-01 6.100779e-01 6.580837e-01 7.000306e-01 7.432279e-01 8.224869e-01 8.912805e-01 8.734272e-01 6.713205e-01 2.141865e-01 3.405613e-02 4.839338e-03 1.137738e-05 -3.189018e-04 
-8.279235e-03 -2.096028e-03 7.514209e-03 2.372722e-02 4.747210e-02 7.780204e-02 1.130963e-01 1.518851e-01 1.931108e-01 2.360851e-01 2.803677e-01 3.256585e-01 3.717261e-01 4.183746e-01 4.654557e-01 5.129478e-01 5.610876e-01 6.100779e-01 6.580837e-01 7.000306e-01 7.432279e-01 8.224869e-01 8.912805e-01 8.734272e-01 6.713205e-01 2.141865e-01 3.405613e-02 4.839338e-03 1.137738e-05 -3.189018e-04 
-7.858693e-03 -1.696305e-03 7.937368e-03 2.416849e-02 4.790228e-02 7.819111e-02 1.134185e-01 1.521216e-01 1.932535e-01 2.361381e-01 2.803429e-01 3.255705e-01 3.715899e-01 4.182052e-01 4.652687e-01 5.127617e-01 5.609373e-01 6.100326e-01 6.581661e-01 7.000524e-01 7.431915e-01 8.225816e-01 8.907739e-01 8.728217e-01 6.701850e-01 2.131854e-01 3.389943e-02 4.793052e-03 -1.579772e-05 -3.208081e-04 
-7.007792e-03 -1.241560e-04 9.925508e-03 2.611036e-02 4.943826e-02 7.918128e-02 1.139013e-01 1.522186e-01 1.930945e-01 2.358232e-01 2.799338e-01 3.250990e-01 3.710734e-01 4.176627e-01 4.647296e-01 5.122674e-01 5.605338e-01 6.097831e-01 6.582001e-01 7.004628e-01 7.439758e-01 8.235845e-01 8.898584e-01 8.713618e-01 6.673693e-01 2.108360e-01 3.364536e-02 4.769402e-03 -4.594447e-05 -3.281863e-04 
-5.610505e-03 3.424228e-03 1.466375e-02 3.063961e-02 5.268514e-02 8.078760e-02 1.141145e-01 1.515513e-01 1.920234e-01 2.346477e-01 2.787795e-01 3.239876e-01 3.699931e-01 4.166151e-01 4.637535e-01 5.114261e-01 5.598319e-01 6.091069e-01 6.578605e-01 7.022167e-01 7.480480e-01 8.258770e-01 8.876339e-01 8.682129e-01 6.616334e-01 2.079616e-01 3.351045e-02 4.915167e-03 1.104796e-04 -3.048942e-04 
-3.665568e-03 8.715802e-03 2.189293e-02 3.749774e-02 5.732506e-02 8.261477e-02 1.136576e-01 1.498231e-01 1.899070e-01 2.326236e-01 2.769822e-01 3.223821e-01 3.685124e-01 4.152333e-01 4.625129e-01 5.103996e-01 5.589486e-01 6.079921e-01 6.569853e-01 7.061229e-01 7.592202e-01 8.287906e-01 8.810605e-01 8.618928e-01 6.514222e-01 2.077844e-01 3.388169e-02 5.141501e-03 7.420413e-04 -7.182688e-05 
