-2.939310e-03 9.026170e-03 2.229762e-02 3.932662e-02 6.261405e-02 9.362705e-02 1.323675e-01 1.776196e-01 2.276008e-01 2.806650e-01 3.356867e-01 3.920501e-01 4.494871e-01 5.079757e-01 5.676691e-01 6.285399e-01 6.895381e-01 7.493297e-01 8.113030e-01 8.880752e-01 9.377293e-01 9.265868e-01 7.487307e-01 2.781712e-01 4.549862e-02 6.665568e-03 9.016099e-04 7.788260e-05 -2.224060e-05 -1.515203e-06 
-4.843214e-03 3.030427e-03 1.409298e-02 3.181271e-02 5.791157e-02 9.219688e-02 1.333623e-01 1.797942e-01 2.300346e-01 2.829614e-01 3.377945e-01 3.940144e-01 4.512891e-01 5.094828e-01 5.687032e-01 6.290461e-01 6.893670e-01 7.464074e-01 8.040351e-01 8.855622e-01 9.448558e-01 9.326669e-01 7.560527e-01 2.788924e-01 4.484430e-02 6.546550e-03 3.086360e-04 -3.447278e-04 -5.392579e-05 2.696252e-05 
-6.056945e-03 -5.881593e-04 9.198807e-03 2.722051e-02 5.475239e-02 9.076680e-02 1.333212e-01 1.805834e-01 2.311954e-01 2.842450e-01 3.391142e-01 3.953437e-01 4.525766e-01 5.106127e-01 5.695011e-01 6.293381e-01 6.889844e-01 7.447710e-01 8.014214e-01 8.848256e-01 9.480440e-01 9.362142e-01 7.604671e-01 2.803698e-01 4.471962e-02 6.384668e-03 1.496224e-04 -4.132816e-04 -4.970517e-05 3.606792e-05 
-6.716550e-03 -1.833639e-03 7.594516e-03 2.562781e-02 5.346648e-02 8.990850e-02 1.328725e-01 1.804631e-01 2.313164e-01 2.845407e-01 3.395399e-01 3.958606e-01 4.531336e-01 5.111364e-01 5.698936e-01 6.294697e-01 6.887238e-01 7.442215e-01 8.011401e-01 8.852836e-01 9.495523e-01 9.378167e-01 7.622570e-01 2.814823e-01 4.482117e-02 6.373769e-03 1.692645e-04 -3.963366e-04 -4.644106e-05 3.487451e-05 
-7.028093e-03 -1.946414e-03 7.531630e-03 2.550714e-02 5.325448e-02 8.962943e-02 1.325792e-01 1.802091e-01 2.311374e-01 2.844503e-01 3.395338e-01 3.959214e-01 4.532348e-01 5.112500e-01 5.699940e-01 6.295164e-01 6.886665e-01 7.441943e-01 8.014488e-01 8.858568e-01 9.501373e-01 9.383541e-01 7.627902e-01 2.818809e-01 4.489520e-02 6.404068e-03 1.937549e-04 -3.877065e-04 -4.764021e-05 3.323618e-05 
-7.028093e-03 -1.946414e-03 7.531630e-03 2.550714e-02 5.325448e-02 8.962943e-02 1.325792e-01 1.802091e-01 2.311374e-01 2.844503e-01 3.395338e-01 3.959214e-01 4.532348e-01 5.112500e-01 5.699940e-01 6.295164e-01 6.886665e-01 7.441943e-01 8.014488e-01 8.858568e-01 9.501373e-01 9.383541e-01 7.627902e-01 2.818809e-01 4.489520e-02 6.404068e-03 1.937549e-04 -3.877065e-04 -4.764021e-05 3.323618e-05 
-6.716550e-03 -1.833639e-03 7.594516e-03 2.562781e-02 5.346648e-02 8.990850e-02 1.328725e-01 1.804631e-01 2.313164e-01 2.845407e-01 3.395399e-01 3.958606e-01 4.531336e-01 5.111364e-01 5.698936e-01 6.294697e-01 6.887238e-01 7.442215e-01 8.011401e-01 8.852836e-01 9.495523e-01 9.378167e-01 7.622570e-01 2.814823e-01 4.482117e-02 6.373769e-03 1.692645e-04 -3.963366e-04 -4.644106e-05 3.487451e-05 
-6.056945e-03 -5.881593e-04 9.198807e-03 2.722051e-02 5.475239e-02 9.076680e-02 1.333212e-01 1.805834e-01 2.311954e-01 2.842450e-01 3.391142e-01 3.953437e-01 4.525766e-01 5.106127e-01 5.695011e-01 6.293381e-01 6.889844e-01 7.447710e-01 8.014214e-01 8.848256e-01 9.480440e-01 9.362142e-01 7.604671e-01 2.803698e-01 4.471962e-02 6.384668e-03 1.496224e-04 -4.132816e-04 -4.970517e-05 3.606792e-05 
-4.843214e-03 3.030427e-03 1.409298e-02 3.181271e-02 5.791157e-02 9.219688e-02 1.333623e-01 1.797942e-01 2.300346e-01 2.829614e-01 3.377945e-01 3.940144e-01 4.512891e-01 5.094828e-01 5.687032e-01 6.290461e-01 6.893670e-01 7.464074e-01 8.040351e-01 8.855622e-01 9.448558e-01 9.326669e-01 7.560527e-01 2.788924e-01 4.484430e-02 6.546550e-03 3.086360e-04 -3.447278e-04 -5.392579e-05 2.696252e-05 
-2.939310e-03 9.026170e-03 2.229762e-02 3.932662e-02 6.261405e-02 9.362705e-02 1.323675e-01 1.776196e-01 2.276008e-01 2.806650e-01 3.356867e-01 3.920501e-01 4.494871e-01 5.079757e-01 5.676691e-01 6.285399e-01 6.895381e-01 7.493297e-01 8.113030e-01 8.880752e-01 9.377293e-01 9.265868e-01 7.487307e-01 2.781712e-01 4.549862e-02 6.665568e-03 9.016099e-04 7.788260e-05 -2.224060e-05 -1.515203e-06 
